doc_id,text,category_name,subset
test_sci_med_0051,"These are MY last words on the subject

Some people think it enhances the flavor.  I personally don't think it
helps the taste, it makes me sick, so I try to avoid it.

Well, I know that MSG effects ME adversely - maybe not permanently but
at least temporarily enough that I like to try to avoid the stuff.

EXCUSE ME!!

Why can't people learn to cook from scratch *ON* the net.  I've gotten
LOTS of recipes off the net that don't use additives.

If you LIKE additives then get off the net and go to your local
supermarket, buy lots of packaged foods, and YOU get OFF THE NET!!

I don't!!

HEY - I'll pay *MY* hard earned dollars to buy food that costs more
but does NOT have preservatives.  I choose to speak with my pocketbook
in many ways.

Nacho cheese Doritos, breading for MANY frozen fried foods (like fish
and chicken), etc. ad naseum.

Or the ""and other natural flavorings syndrome.""  It's been a few years
since I've bought anything labelled with ""and other natural
flavorings"".

Well, I had had similar reactions many times.  That was when I really
started WATCHING CAREFULLY - reaction to Doritos - hey guess what's in
there - reaction to Lawry's season salt - guess what's in THERE

I'll give you a hint - I've had enough problems with MANY MANY MANY
different products with MSG that I figured out one thing.

UNLESS I plan on getting sick - I won't eat the stuff without my
Seldane.  And did I ever learn to read labels.

Which was why I started checking EVERY time I got sick.  And EVERY
time I got sick MSG was somehow involved in one of the food products.
And consider there were no other similar ingredients (to my knowledge)
- it might not please a medical researcher - but it pleased my own
personal physician enough for him to give me allergy medicine and MOST
IMPORTANTLY it's enough proof for ME to avoid it (and enough proof
that my INCREDIBLY frugal fiance didn't flinch when I literally threw
out or gave away all the food products in his pantry that had msg -
and he always flinches when there's waste - but it was a simple
explanation - I won't eat this stuff, I WON'T cook with this stuff, so
I can either throw it out or give it away.)

Probably Lawry's seasoning salt.  I LOVE the way that tastes.

I'm not saying I NEVER consume ANYTHING with MSG.  I've noticed that I
have a certain tolerance level - like a (small) bag of bbq chips once
a month or so it not a problem - but that same bag of chips will
bother me if I also had chicken bouillon yesterday and lunch at one of
the Chinese restaurants the day before.

But - some say that only 2% of the population has a problem with MSG -
some say it's more like 20% - but let's say that it's 5%.  How many
people would have to be tested that would have a problem?  Also - I
KNOW I have a problem with it, and I wouldn't VOLUNTEER for a test.
Like thanks guys but I don't WANT to get sick.  Also - I'm sure that
most people probably have varying degrees of sensitivities at
different times.  If I have a cold I'm MUCH more susceptible to the
reaction than when I'm healthy (as proven today - when I'm stuffy but
for some silly reason I still gave in and decided to have the BBQ
chips ;}).

Cathy doesn't - I haven't saved all my postings but I NEVER called it
""chinese restaurant syndrome"" and I NEVER stated I got it only from
Chinese food.  I just thought it would be easiest to conduct my
personal test at a Chinese take out place that I knew would hold (or
not hold) the MSG.  I can't call up whoever makes Doritos and ask them
to make me ONE back of chips without MSG.

Well, I believe I mentioned that in an earlier post

Let's see you wrote this message at

Date: 20 Apr 1993 00:09:31 -0500

but on

Date: 19 Apr 1993 16:33:18 GMT

OH - and just in case anyone thinks I'm prejudice against either
Chinese food or Asian people - I'm not going home to cook some Chinese
food for the guy I'm marrying next week.  Incidentally, his last name
is Wu.

SO STOP IT WITH THE FLAME MAIL

--
Why does a woman work ten years to change a man's habits and then
complain that he's not the man she married?
-- Barbra Streisand",sci.med,test
test_sci_med_0067,"A friend was recently admitted to North Carolina Memorial Hospital
because of suspected meningitis.  Serious business.  They wanted to do
a lumbar puncture, for which a CT scan is a prerequisite.

I arrived in her hospital room about an hour after she had returned
from the CT.   She was in tears.  Evidently the technicians in the CT
lab had been very unpleasant to her.

To begin with, they put her on the apparatus that moves you into the
machine itself, and just pushed a button to slide her straight into the
machine, without any explanation.  Imagine this.  You worried you may
have a deadly disease, and next thing you know you're being put into
this big scary machine, without a word of explanation about what is
going to happen to you.  I believe this is inexcusable.   She waved her
hand as if to say what are you doing to me, and they responded with
annoyance and anger.  Next they inserted, or tried to insert, an IV
catheter.  Apparently she has a lot of trouble with these and complained
of the pain.  The technician just stopped and fixed her with a glare
without any words of explanation.

Is there anything I can do about these pigs ?

I realize that these technicians do this sort of job day in and day
out.  And that some patients can be very irritating and uncooperative.
But this is simply no excuse.  Their purpose for existing is to help
sick people, and there is no excuse for this sort of behavior.
Fortunately my friend is fine.  But I imagine a large proportion of the
people who get CT scans are not fine at all.  They have cancer and that
sort of thing.  They don't need this kind of shit.

Also, since I named the hospital involved, I should also point out that
neither she nor I have any complaints about the competence or compassion
of any of the other personnel at NCMH.",sci.med,test
test_sci_med_0068,"Hello,

Just one quick question:
My father has had a back problem for a long time and doctors
have diagnosed an operation is needed. Since he lives down in
Mexico, he wants to know if there is a hospital anywhere in
the United States particulary famous for this kind of surgery,
kind of like Houston has a reputation for excellent doctors
in eye surgery. Any additional info or pointers will be
appreciated a whole lot!..

Thanks in Advance.",sci.med,test
test_sci_med_0164,"Any rocky mountain spotted fever experts out there ?

The doctor thinks a friend might have this.
The question is, doesn't the tick have to bite you ?

You frequently find a tick crawling on you after a walk
in the woods around here, but you tend to notice it before
it bites you; pulling one out of your skin is something
you're not likely to forget.

Can you get the fever without it biting you ?  Do they
sometimes bite you and then let go so you don't realize
you were bitten ?  I know they will let go once they've had
their fill, but you certainly would notice this (arggh).

So how do you get the fever if you never pulled a tick
off yourself (as opposed to finding one merely crawling
on you) ?",sci.med,test
test_sci_med_0174,"I need some ECG data , uncompressed,  hopefully in ascii format.
Don't care what it looks like, this is for a signal processing
project.",sci.med,test
test_sci_med_0207,"There can be. But depression is not diagnositic of thyroid deficiency.
Thyroid blood tests are easy, cheap, and effective in diagnosing thyroid
deficiencies.",sci.med,test
test_sci_med_0222,"Insomnia is a known, but relatively infrequent, side-effect of
diphenhydramine.

For most people, this does not occur.  On the other hand, most people
can build up a tolerance to an antihistamine with extended use.
(Allergy sufferers are often switched from one antihistamine to
another to avoid this.)

--
Steven Litvintchouk
MITRE Corporation
202 Burlington Road
Bedford, MA  01730-1420",sci.med,test
test_sci_med_0243,"Hello,

does anyone know about allergic reactions caused by the developer/toner
of laser printers? What chemical stuff is involved?

Thanks in advance!

Reinhard",sci.med,test
test_sci_med_0252,"Does anyone know of any studies done on the long-term health effects of a
man's vasectomy on his female partner?

I've seen plenty of study results about vasectomy's effects on men's health,
but what about women?

For example, might the wife of a vasectomized man become more at risk for,
say, cervical cancer?  Adverse effects from sperm antibodies?  Changes in the
vagina's pH?  Yeast or bacterial infections?

Outside of study results, how about informed speculation?

Thanks in advance for your help!",sci.med,test
test_sci_space_0141,"Having read in the past about the fail-safe mechanisms on spacecraft, I had
assumed that the Command Loss Timer had that sort of function.  However I
always find disturbing the oxymoron of a ""NO-OP"" command that does something.
If the command changes the behavior or status of the spacecraft it is not
a ""NO-OP"" command.

Of course this terminology comes from a Jet Propulsion Laboratory which has
nothing to do with jet propulsion.

--",sci.space,test
test_sci_space_0151,"It's a moot point: Step out of your door go _anywhere_ (except possibly
your mailbox). You will be ""subject to some ad agency's 'poor taste'""

While I'm sure Sagan considers it sacrilegious, that wouldn't be
because of his doubtfull credibility as an astronomer. Modern,
ground-based, visible light astronomy (what these proposed
orbiting billboards would upset) is already a dying field: The
opacity and distortions caused by the atmosphere itself have
driven most of the field to use radio, far infrared or space-based
telescopes. In any case, a bright point of light passing through
the field doesn't ruin observations. If that were the case, the
thousands of existing satellites would have already done so (satelliets
might not seem so bright to the eyes, but as far as astronomy is concerned,
they are extremely bright.)",sci.space,test
test_sci_space_0180,"You'll find that in Allen, C.W., ""Astrophysical Quantities"", Athlone
Press, Dover, NH, 3rd edition, pp. 268-269 (1973).  To the accuracy it can
be calculated (see specific references in Allen about how it is
calculated), the temperature is 3 degrees K.

Lots of people have remarked on this temperature.  The first may have
been in Eddington's book, ""Internal Constitution of Stars"", Ch. 13 (1926;
reprinted 1986), where he gives the ""temperature of space"" as 3 degrees.

The source of this temperature is the radiation of starlight.

To the accuracy of measurement, it's the same temperature.  Some of us
think this may not be a coincidence.  -|Tom|-",sci.space,test
test_sci_space_0237,"The people involved in it have been building hardware rather than writing
press releases.  This is not a high-manpower project; they don't *have*
spare people sitting around.

As I understand it, there has also been some feeling on the part of some
of the project management that publicity was not a good idea.  A lot of
people have been working on changing this view, with some success.",sci.space,test
test_sci_space_0261,"This is one of those ""yes, but"" things. It's true that a hydraulically
pressurized tube can be somewhat more rigid than an unpressurized tube,
but even at 2000 PSI levels a hydraulic hose will bend rather easily,
though it's straight-on compressive strength is high, and it's torsional
resistance increase is practically nil. On the other grasping member,
there's no doubt that hydraulic ""leverage"" exists in nature. Tree roots
are an example. Given time they can shatter concrete as osmotic pressure
increases.

Kangaroos 3-limbed? I don't think so. If you take the view that the
tail is a limb, then monkeys and kangaroos are 5-limbed. I think the
tail is a different kind of structure, grossly enlarged in the case
of the kangaroo, but primarily still an instrument of balance rather
than locomotion. I don't know much about panda ""thumbs"", so I'll ask
is it opposable?

Well I won't say flat out that they can't be intelligent, but I'll
bring a couple of lines of argument to bear to try to show why I
don't think it's likely. First let me say that when I say ""intelligent""
I mean complex behaviors in response to novel situations on a level
with, or greater than, human tool use and tool building. IE assuming
suitable manipulators are present on the creature to allow it to alter
it's enviroment in a planned way, it will do so. That's certainly not
a universal or complete definition of intelligence, but it will suffice
for a putative technological alien.

Now no one knows exactly what makes a brain capable of thought, but
it's generally accepted that one of the criteria is a certain level
of complexity. This is generally determined by the number of neuron
cells, and their interconnections. So a creature the size of a lemur
wouldn't have enough neurons to support complex thought. This argument
is considerably less clear in the case of the dinosaur. There's room
for a large brain, though no indication that one ever developed. One
reason this may be true is neuronic speed. The electrochemical messages
that trigger neurons require time to propagate. This makes it difficult
for a highly complex central brain to coordinate the movements of very
large creatures. So there's little selection pressure for such brains.
Instead, a simpler distributed network evolves. This doesn't rule out
intelligent dinosaurs, but it points in that direction.

Then there are the thermodynamic arguments. A tiny creature like the
lemur needs to eat frequently because it's internal heat is rapidly
lost due to it's high surface to volume ratio. I contend that a creature
that must spend most of it's time and energy feeding won't have the time
to develop and exercise intelligence. That argument may be somewhat weak.
The dinosaur's problem is the reverse, it must moderate it's heat production
because it's high volume to surface ratio makes it tend to retain waste heat.
I'm assuming that a certain temperature range is optimal for chemical
reactivity reasons for productive neuron function. So creatures would
tend to need to maintain a regulated temperature in a range near that
of humans if they are carbon based. That tends to rule out cold blooded
creatures as potential homes of intelligence. Some people contend that
some of the dinosaurs may have been warm blooded. But for a creature
the size of a brontosaur, it's activity levels would have to be restrained
or it would be prone to generate an internal steam explosion from the
waste heat. Whales are similar size, but they can reject heat to the
ocean, a much more efficient sink than air. I suspect that for intelligence
to manifest itself, a certain degree of activity in interacting with the
environment is necessary. IE monkey curiousity. I doubt a large dinosaur
would be capable of that much activity.

Gary",sci.space,test
test_sci_space_0296,"The temperature of intergalactic space (or intercluster or
intersupercluster space) would be very, very close to the microwave
background temperature, 2.73 kelvins.  I recall that in interstellar
space in our neighborhood of the galaxy it's something like 4 K.

Is that what you were looking for?",sci.space,test
test_sci_space_0310,"Forwarded from Neal Ausman, Galileo Mission Director

GALILEO
MISSION DIRECTOR STATUS REPORT
POST-LAUNCH
April 23 - 29, 1993

SPACECRAFT

1.  On April 22 and 23, delta Differenced One-way Range (DOR) passes were
performed over DSS-14/63 (Goldstone/Madrid 70 meter antennas) and DSS-14/43
(Goldstone/Canberra 70 meter antennas), respectively.  Initial results
indicate the delta DOR pass on April 22 was unsuccessful due to ground
station hardware problems but the one on April 23 was successfully performed.

2.  On April 23, a cruise science Memory Readout (MRO) was performed for the
Magnetometer (MAG) instrument.  Analysis indicates the data was received
properly.

3.  On April 23, the spare power relay contacts were commanded closed via the
spacecraft stored sequence.  These relays were commanded closed by the CDS
(Command Data Subsystem) prior to launch and were again commanded closed to
preclude the possibility at Jupiter of the PPS relays/wiring being a
source of internal electrostatic charge (IESD).

4.  On April 26, cruise science Memory Readouts (MRO) were performed for the
Extreme Ultraviolet Spectrometer (EUV), Dust Detector (DDS), and Magnetometer
(MAG) instruments.  Preliminary analysis indicates the data was received
properly.

5.  During the period from April 26 to April 27, a navigation cycle was
performed.  This navigation cycle provided near-continuous acquisition of
two-way doppler and ranging data during three consecutive passes of the
spacecraft over DSS-63, DSS-14, and DSS-43.

6.  On April 26, real-time commands were sent to test slew the Radio Relay
Antenna (RRA) in preparation for the mini-sequence slew test on April 28.
The RRA was slewed from approximately 3.5 degrees from stow to approximately
20.3 degrees.  Preliminary analysis indicated the antenna slewed to about 18
degrees which was well within the predicted range.  The RRA was commanded back
to approximately 15.2 degrees from stow.  Preliminary analysis indicated the
antenna reached about 15.8 degrees also well within the predicted range.  The
RRA motor temperature was at 1 degree C at the start of the activity and had
increased to 1.6 degrees C at its completion.

After verifying proper RRA slewing, the RRA slew test mini-sequence was
uplinked to the spacecraft for execution on April 28.  Upon successful uplink,
a Delayed Action Command (DAC) was sent which will reposition the stator on
May 4 to its initial pre-test position.  Also, a DAC was sent to turn the
Two-Way Noncoherent (TWNC) on April 28 prior to the start of the RRA slew test
mini-sequence.

7.  On April 27, a NO-OP command was sent to reset the command loss timer to
264 hours, its planned value during this mission phase.

8.  On April 28, the RRA slew test executed nominally.  The spacecraft under
stored sequence control performed six RRA slews starting at about 16 degrees
from stow and going to 53 degrees, back to 25 degrees, then to 51 degrees,
back to 22 degrees, then to 48 degrees and then back to 21 degrees.  All of
the slews were well within the predicted range.  The RRA motor temperature was
at 2.3 degrees C at the start of the activity and had increased to 4.4
degrees C at its completion.  After completion of the RRA slews, real-time
commands were sent to reconfigure back to the pre-test configuration.

9.  The AC/DC bus imbalance measurements have not exhibited significant change
(greater than 25 DN) throughout this period.  The AC measurement reads 17 DN
(3.9 volts).  The DC measurement reads 134 DN (15.7 volts).  These
measurements are consistent with the model developed by the AC/DC special
anomaly team.

10. The Spacecraft status as of April 29, 1993, is as follows:

a)  System Power Margin -  75 watts
b)  Spin Configuration - Dual-Spin
c)  Spin Rate/Sensor - 3.15rpm/Star Scanner
d)  Spacecraft Attitude is approximately 23 degrees
off-sun (lagging) and 4 degrees off-earth (leading)
e)  Downlink telemetry rate/antenna- 40bps(coded)/LGA-1
f)  General Thermal Control - all temperatures within
acceptable range
g)  RPM Tank Pressures - all within acceptable range
h)  Orbiter Science- Instruments powered on are the PWS,
EUV, UVS, EPD, MAG, HIC, and DDS
i)  Probe/RRH - powered off, temperatures within
acceptable range
j)  CMD Loss Timer Setting - 264 hours
Time To Initiation - 203 hours

GDS (Ground Data Systems):

1.  The first Galileo-GDS test of the MGDS V18.0 Command System (CMD) took
place April 27, 1993 with DSS-61 (Madrid 34 meter antenna).  The test went
well and demonstrated that the new command system interfaced with the new DSN
(Deep Space Network) Group 5 Command Processor Assembly (CPA).  The test was
successful and the next test for V18.0 CMD is scheduled for May 1, 1993 with
DSS-15 (Goldstone 34 meter antenna).

2.  The April System Engineers Monthly Report(SEMR)/Ground System Development
Office (GSDO) MMR was conducted Thursday, April 29.   A review of current
Project and Institutional (DSN and MOSO) system status was conducted.  On-going
cruise development plus the GSDO Phase 1 and 2 delivery schedules, past months
accomplishments  and potential problem areas were discussed.  No significant
schedule changes or significant problems were reported.

TRAJECTORY

As of noon Thursday, April 29, 1993, the Galileo Spacecraft trajectory
status was as follows:

Distance from Earth         187,745,300 km (1.26 AU)
Distance from Sun           296,335,800 km (1.98 AU)
Heliocentric Speed          89,100 km per hour
Distance from Jupiter       522,015,800 km
Round Trip Light Time       20 minutes, 58 seconds

SPECIAL TOPIC",sci.space,test
test_sci_space_0351,"It is interesting to note in the past few days' correspondance that some
believe that poor old New Mexico is not capable of hosting a commercial
space launch business.  For many reasons, it can, and we here on the front
lines see no reason why it should not.  The 'spaceport political publicity'
referred to the other day had its intended effect - the state of New Mexico
did establish the start of the necessary government infrastructure to back a
commercial space port.  The commanding general at WSMR is in full support of
dual-use for the facilities.  The WSMR location also has some strategic
advantages in the form of necessary infrastructure and controlled air space
to support the project.  Just because the folks involved have not done the
traditional aerospace-equivalent of vapor-ware by inviting folks out to kick
non-existent tires but have been merely doing their job to prepare for
launch, don't think that nothing has happened.  From my interactions with
the MACDAC folks, I get the impression that they want to set a firm,
believable launch date based on vehicle readiness and not just some fiction
to plug a space on a calendar.  I believe that all will happen this summer
and don't worry, the locals here are planning to let everyone know when it
does occur.
Stephen Horan",sci.space,test
test_sci_space_0368,"[discussion of pros and cons deleted]

Could someone give me the references to the LLNL proposal?  I've been meaning
to track it down in conjuntion with something I'm working on.  It's not
directly related to space stations, but I think many of the principles will
carry over.",sci.space,test
test_sci_space_0371,"Not useful unless you've got some truly wonderful propulsion system for
the mother ship that can't be applied to the probes.  Otherwise it's
better to simply launch the probes independently.  The outer planets
are scattered widely across a two-dimensional solar system, and going
to one is seldom helpful in going to the next one.  Uranus is *not* on
the way to Neptune.  Don't judge interplanetary trajectories in general
by what the Voyagers did:  they exploited a lineup that occurs only
every couple of centuries, and even so Voyager 2 took a rather indirect
route to Neptune.

Solar sails are pretty useless in the outer solar system.  They're also
very slow, unless you assume quite advanced versions.",sci.space,test
test_talk_politics_misc_0012,"Steve I'm glad to see that you abandoned the preamble thing.  What; did
you do a word search to find Welfare somewhere else in the constitution?

[my comments and paraphrases in brackets]

Article I Section 8:  [in some ways the guts of the constitution]

The Congress shall have the Power:

1. To lay and collect Taxes, Duties, Imposts and Excises,
to pay the Debts [indebtedness as defined in the document]
and provide for the common Defence [Defence as precisely defined]
and general Welfare [as defined through the document, mostly in ways
[that limit the government.]
of the United States; [but the above taxes shall be uniform through-
[out the U.S.]

[so far the congress has been given the power to collect taxes uniformly]

[ then .. ]

2.  To borrow Money [..]
3.  To regulate Commerce with foreign Nations, [interstate and Indian tribes]
4.  To [do uniform Naturalization and Bankruptcies]
5.  To coin Money, regulate the Value thereof, and [etc.]
6.  To [punish counterfeiters]
7.  To establish Post Offices and post Roads
8.  To [provide patents and copyrights]
9.  To constitute Tribunals inferior to the Supreme Court;
10. To define and punish Piracies and [etc.]
11. To declare War, [and etc.]
12. To raise and support Armies,[but for no longer than two years at a stretch]
13. To provide and maintain a Navy, [notice no time limit on this one]
14. To [make the rules for the army and navy]
15. To provide for calling forth the Militia to execute the Laws [etc.]
16. To provide for [training of the army except for some state stuff]
17. To exercise exclusive Legislation [in D.C]
18. To make all Laws [necessary to execute the foregoing ""Powers""].

Your original instinct was right.  Looking to other nations for precedents
that support an expansive liberal agenda is much easier than looking to the
slim pickins found in the constitution.",talk.politics.misc,test
test_talk_politics_misc_0037,"F<O>CUS/HEALTH: How U.S. compares.. Children/Elderly in Poverty

==================================================================
Percentage of children and elderly living in poverty 1984-1987:(3)
==================================================================

=================================================
CHILDREN            ELDERLY
COUNTRY              IN POVERTY         IN POVERTY
=================================================
United States           20.4               10.9
Canada                   9.3                2.2
Australia                9.0                4.0
United Kingdom           7.4                5.2
France                   4.6                4.5
Netherlands              3.8                3.4
Germany                  2.8                2.8
Sweden                   1.6                4.3

Source: Timothy M. Smeeding, ""U.S. Poverty and Income Security Policy in a
Cross National Perspective, October 1991, Luxembourg, October, 1991,
Luxembourg Income Study, working paper 70.

******************************************************************

=====================================
Of the 19 Western Industrial Nations:
=====================================

Western Industrial Countries having a National Health Insurance plan
providing universal coverage:

Australia      YES    Sweden             YES
Canada         YES    United Kingdom     YES
Denmark        YES    Austria            YES
Finland        YES    France             YES
Ireland        YES    Switzerland        YES
Italy          YES    Spain              YES
Japan          YES    Belgium            YES
New Zealand    YES    Germany            YES
Netherlands    YES    Norway             YES

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Western Industrial Countries NOT having a National Health Insurance
plan providing universal coverage.

United States       NO

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

******************************************************************

From page 74 of:

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
_We're Number One, Where America Stands -- and Falls -- in the New
World Order_ by Andrew L Shapiro.

New York, May 1992, Vintage Books, a division of Random House.
$10 paperback. ISBN 0-679-73893-2
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
[Transcribed by   (Joe Woodard)]

``America is becoming a land of private greed and public squalor.
This book is an indispensable road map through the wreckage. The
facts it reveals will startle you. They may depress you. But
ideally they'll fire you up to help rebuild this nation.''",talk.politics.misc,test
test_talk_politics_misc_0121,"Your starting to sound like a little child who wants ice cream. If you
kick and scream enough you think people will believe you. Sorry proof
by vigorous ascertion doesn't hold any water. I can insist that cats
are dogs all day, it doesn't make it so.",talk.politics.misc,test
test_talk_politics_misc_0163,"( I AGREE ! )

I think the problem here is that Mrs. Reno strikes me
( After watching NightLine Last night ) as a person who is incapable
of understanding OR dealing with a great number of things.",talk.politics.misc,test
test_talk_politics_misc_0165,"No Cramer it does not.  In this instance you are telling porkies to
*yourself* as well as everyone else.  Haven't you ever been to a
cafe or restaurant and been absalutely stuffed full of goodies and yet
when one more item, just a little different, with a new texture and
a new taste, was presented you *somehow* found the space for it.

Maybe you haven't, so what?  It is a widely reported phenomina and
I reckon the same applies to sex.",talk.politics.misc,test
test_talk_politics_misc_0174,"(Matthew T. Russotto) writes..

It's fairly simple. It was decided to burn the place down,
and more than one agent was dispatched to set the fires in
separate parts of the compound. I doubt that ""simultaneously""
means ""at the exact same time"" in this case. It likely means
""close enough together to preclude them from being part of
the same fire.""

They might be waiting until the evidence comes in from the
site, and the investigation is at least well underway.

The same could be said of Jonestown.

Maybe. Then again, I've been suprised at what folks have missed
in the past in similar situations. Don't jump t oconclusions.

_____  _____
\\\\\\/ ___/___________________
Mitchell S Todd  \\\\/ /                 _____/__________________________
________________    \\/ / mst4298@zeus._____/.'.'.'.'.'.'.'.'.'.'.'.'_'_'_/
\_____        \__    / / tamu.edu  _____/.'.'.'.'.'.'.'.'.'.'.'.'.'_'_/
\__________\__  / /        _____/_'_'_'_'_'_'_'_'_'_'_'_'_'_'_/
\_ / /__________/
\/____/\\\\\\
\\\\\\",talk.politics.misc,test
test_talk_politics_misc_0175,"Is this an arguement against or for?  Or simply a statement of agreeance/
disagreeance.  The fact that there are more homosexuals in prison does not
mean that homosexuals are immoral and more liable to commit crime.  And one
must remember that prison is not necessarily a reflection of the type of
people who are criminals.  What are the statistics for unsolved crime?",talk.politics.misc,test
test_talk_politics_misc_0226,"THE WHITE HOUSE

Office of the Press Secretary

______________________________________________________________
For Immediate Release                             April 20, 1993

REMARKS BY THE PRESIDENT
DURING PRESENTATION OF TEACHER OF THE YEAR AWARD

The Rose Garden

1:25 P.M. EDT

THE PRESIDENT:  Good afternoon.  Please be seated.  I
want to say, first, how delighted I am to be here with Secretary
Riley and with Senator Graham.  The three of us served as governors
together during the 1980s when we worked constantly on strategies to
improve our schools, when we led often difficult and long efforts to
upgrade the standards in American education and to improve the
quality of instruction our children were receiving.

There were no two governors whom I admired more during
that period than the two who now stand on this stage with the Teacher
of the Year.  And I think both of them would join me in saying that,
after all the testimony has been heard and all the bills have been
passed and the funds have been raised and allocated, it all comes
down to what happens between the teacher and the students in the
classroom.

That's why today's ceremony honoring the National
Teacher of the Year is so important.  Tracey Leon Bailey is one
recognition all across our country for highly advanced and innovative
science programs.  He's developed and introduced into Florida's
classrooms cutting-edge programs in molecular biology and DNA
fingerprinting -- subjects usually taught only in college and, I
might add, probably only dimly understood here in the Nation's
Capital.  (Laughter.)

Within three years of being hired by a satellite high
school, Mr. Bailey's institution had one of the strongest science
programs in the entire state of Florida, and it won numerous national
and international awards.  These advanced programs aren't just for a
favored few.  Tracey Bailey has inspired all kinds of students,
including those previously known as low-achieving or at-risk to reach
for excellence and to attain it.  This is what our students need and
what our country needs.

Today, we know that a good future with high wages and
rich opportunities rests on the foundation of quality education for a
lifetime.  The basics aren't enough anymore.  All our kids need
competence in math and science and advanced problem-solving.  That's
why Tracey Bailey's accomplishments are so important and why I am so
pleased and proud to participate in recognizing and honoring these
accomplishments.

Tracey, you represent the best in the United States.
I'm glad to recognize you today and to formally present you with this
Apple Award as the Teacher of the Year for 1993.  (Applause.)

MR. BAILEY:  Thank you, Mr. President.  It is indeed a
great honor and a tremendous responsibility to represent the nation's
2.5 million teachers.  And we appreciate the support that you have
shown for education, and we're looking forward to working with you to
help redesign and improve our nation's schools.

We know that the quality of our children's education
will directly impact the future of our economic and social landscape
in the years to come.  And we thank you so much for your continued
support and commitment to our children's education.  Thank you again.
(Applause.)

THE PRESIDENT:  In closing, I would like to also welcome
the education leaders in Florida who are here, those representing the
national education groups who have also come.  I'd like to recognize
Tracey's congressman, Representative Jim Bacchus in the back, himself
a great advocate of education.  And I'd like to remind all of you
that the ultimate purpose of the National Teacher of the Year Award
is to find a way for the rest of us to express our appreciation to
people all across this country who give their lives to our children,
all of the teachers of this country who get up every day and do their
best to try to advance the cause of learning for all the children of
America.  They are, in so many ways, our most important public
servants.

Thank you very much.  (Applause.)",talk.politics.misc,test
test_talk_politics_misc_0268,"F<O>CUS/HEALTH: Millions of Americans un-/under- covered

===================================
Percentage of population covered by
public health insurance, 1990(25)
===================================

=============================================
COUNTRY      PERCENT  COUNTRY         PERCENT
=============================================
Australia      100    Sweden            100
Canada         100    United Kingdom    100
Denmark        100    Austria            99
Finland        100    France             99
Ireland        100    Switzerland        99
Italy          100    Spain              99
Japan          100    Belgium            98
New Zealand    100    Germany            92
Netherlands    100    United States      21
Norway         100

Sources: Organization for Economic Cooperation and Development (Paris),
Health Data file, 1991: U.S.: National Center for Heath Statistics, Advance
Data, No. 201, June 18, 1991.

******************************************************************
""We're Number One in percentage of population without health insurance.
******************************************************************

""The main reason we're Number One in  percentage of population without
health  insurance  is  that we're last  in  percentage  of  population
covered  by public health insurance. Only about one fifth of Americans
qualify for the main types of public health insurance available in the
United States: Medicare, Medicaid, and veterans' benefits.(2l)

""Of those  who don't  qualify, many  have private  insurance.(22)  But
almost  one  in  seven  Americans  (34  million people--most living in
families with a working adult) have  no insurance  at  all, and one in
four (63 million) have been without insurance for a substantial period
of time during the last two years. Many more have inadequate coverage,
meaning that they could be bankrupted by a major illness.(23) In fact,
one  health  care  expert  says that because  only 1  percent  of  the
population  has   private   longterm-care  insurance,  ""virtually  any
American could be  impoverished by a prolonged disabling illness.""(24)
Additionally, as many as  40 percent of those  eligible for some forms
of public aid do not  receive  it. These  gaps in health  care  result
directly from  the  fact  that  the  United  States is  the only major
industrialized  nation (other than  South Africa) without  a  national
health insurance  plan providing  universal coverage while controlling
costs.

******************************************************************

_We're Number One, Where America Stands -- and Falls -- in the New
World Order_ by Andrew L Shapiro.

New York, May 1992, Vintage Books, a division of Random House.
$10 paperback. ISBN 0-679-73893-2
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
[Transcribed by   (Joe Woodard)]

``America is becoming a land of private greed and public squalor.
This book is an indispensable road map through the wreckage. The
facts it reveals will startle you. They may depress you. But
ideally they'll fire you up to help rebuild this nation.''",talk.politics.misc,test
test_talk_politics_misc_0288,"A few questions for Janet Reno:

Why don't you think generals have any place in law enforcement?

If the ATF/FBI had proof that Koresh was:

A child molester
A child abuser
A wife abuser
Bigamist
Sexual Deviant (not a crime in all 50 states, yet)
As well as
Illegally modify weapons

Why wasn't he simply arrested during one of his morning jogs?  Why did
the allegations of child/wife/sex crimes only come out after the Branch
Davidians repelled the initial assualt?

Was it because it became necessary to demonize David Koresh?  Do you
feel responsible for the deaths of over 80 people?  How many would be alive to
day if Koresh had been arrested outside the compound?

Inquiring minds want to know.

[Although Janet was installed after the siege began, her purge of the
justice dept. leaves only her people in charge.]",talk.politics.misc,test
